"Nutrient Modeling (Hypoxia Task Force Search)"
"Search Criteria: Year = 2020; EPA Region = 02; Include all nitrogen loads; Include all phosphorus loads"

"Year","NPDES Permit Number","FRS ID","SIC Code","NAICS Code","Facility Name","City","State","ZIP Code","County","FIPS Code","EPA Region","Facility Type Indicator","Permit Type","Major/Non-Major Status","HUC 12 Code","Total Facility Design Flow (MGD)","Actual Average Facility Flow (MGD)","Facility Latitude","Facility Longitude","Nutrient Type","Total Pounds (lb/yr)","Total Annual Flow (MGal/yr)","Max Allowable Load (kg/yr)","Load Over Limit","Avg Concentration","Data Source for Concentration","Data Source for Flow","Discharges to Impaired Water Bodies","Discharges Pollutants Contributing to Water Body Impairment"
2020,"NJ0027715","110009838765","4952","","MERCER COUNTY CORRECTION CTR WTP","HOPEWELL TWP","NJ","08560","MERCER","34021","02","POTW","NPDES Individual Permit","Non-Major","020401050909",.09,,"40.329894","-74.918681","Phosphorus",21.7854,27.348,11.4016875,0,.1018536496832200598657676193160270750975,"DMR Data","DMR Data","Y",""
2020,"NJ0027774","110015103797","4952","","OAKLAND BORO DPW OAKWOOD KNOLLS WWTP","OAKLAND","NJ","07436-2745","BERGEN","34003","02","POTW","NPDES Individual Permit","Non-Major","020301030205",.035,,"41.023567","-74.240306","Nitrogen",893.955480802272,7.41984,74.496290066856,,14.436,"Modeled","DMR Data","Y","Y"
2020,"NJ0027774","110015103797","4952","","OAKLAND BORO DPW OAKWOOD KNOLLS WWTP","OAKLAND","NJ","07436-2745","BERGEN","34003","02","POTW","NPDES Individual Permit","Non-Major","020301030205",.035,,"41.023567","-74.240306","Phosphorus",38.9716448125725,7.41984,6.444926369175,0,.5983333333333333333333333333333333333314,"DMR Data","DMR Data","Y","Y"
2020,"NJ0027821","110029640048","4952","","MUSCONETCONG SEWER AUTH WATER POLLUTION CONTROL FACILITY","BUDD LAKE","NJ","07828-1212","MORRIS","34027","02","POTW","NPDES Individual Permit","Major","020401050501",4.31,,"40.90709","-74.718488","Nitrogen",84889.96897145625,797.759,7074.1640809546875,,12.75,"Modeled","DMR Data","Y","Y"
2020,"NJ0027821","110029640048","4952","","MUSCONETCONG SEWER AUTH WATER POLLUTION CONTROL FACILITY","BUDD LAKE","NJ","07828-1212","MORRIS","34027","02","POTW","NPDES Individual Permit","Major","020401050501",4.31,,"40.90709","-74.718488","Phosphorus",1788.49522242405,797.759,499.352758655625,0,.2683333333333333333333333333333333333314,"DMR Data","DMR Data","Y","Y"
2020,"NJ0027847","110000870139","3599","","SERVOMETER CORP","CEDAR GROVE","NJ","07009-1291","ESSEX","34013","02","NON-POTW","NPDES Individual Permit","Non-Major","020301030802",,.0018,"40.869833","-74.223056","Phosphorus",2.86851703995675,.195842,.2390430866630625,,1.5625,"Modeled","DMR Data","Y","Y"
2020,"NJ0027961","110014612106","4952","","BERKELEY HEIGHTS WPCF","BERKELEY HEIGHTS","NJ","07922","UNION","34039","02","POTW","NPDES Individual Permit","Major","020301030604",3.1,,"40.689407","-74.441069","Nitrogen",52830.4939399125,496.478,4402.541161659375,,12.75,"Modeled","DMR Data","Y","Y"
2020,"NJ0027961","110014612106","4952","","BERKELEY HEIGHTS WPCF","BERKELEY HEIGHTS","NJ","07922","UNION","34039","02","POTW","NPDES Individual Permit","Major","020301030604",3.1,,"40.689407","-74.441069","Phosphorus",3946.854875164425,496.478,262.4259829695,923.2319321127,.89775,"DMR Data","DMR Data","Y","Y"
2020,"NJ0028002","110045603922","4952","","MOUNTAIN VIEW WTF - WAYNE TWNSHP","WAYNE","NJ","07470","PASSAIC","34031","02","POTW","NPDES Individual Permit","Major","020301030801",13.5,,"40.913167","-74.251163","Nitrogen",262608.266762541,2316.02,21884.02223021175,,13.586,"Modeled","DMR Data","Y","Y"
2020,"NJ0028002","110045603922","4952","","MOUNTAIN VIEW WTF - WAYNE TWNSHP","WAYNE","NJ","07470","PASSAIC","34031","02","POTW","NPDES Individual Permit","Major","020301030801",13.5,,"40.913167","-74.251163","Phosphorus",19825.095524535,2316.02,572.4734245125,0,.9883333333333333333333333333333333333313,"DMR Data","DMR Data","Y","Y"
2020,"NJ0028142","110002375545","4952","221320","OCEAN CNTY UTIL AUTH NWPCF","BRICKTOWN","NJ","08723-5866","OCEAN","34029","02","POTW","NPDES Individual Permit","Major","020403010203",32,,"40.045038","-74.077952","Nitrogen",944468.8251448275,8329.55,78705.735428735625,,13.586,"Modeled","DMR Data","",""
2020,"NJ0028142","110002375545","4952","221320","OCEAN CNTY UTIL AUTH NWPCF","BRICKTOWN","NJ","08723-5866","OCEAN","34029","02","POTW","NPDES Individual Permit","Major","020403010203",32,,"40.045038","-74.077952","Phosphorus",141746.79335126625,8329.55,11812.2327792721875,,2.039,"Modeled","DMR Data","",""
2020,"NJ0028304","110009838792","7011","","QUALITY INN OF LEDGEWOOD","LEDGEWOOD","NJ","07852","MORRIS","34027","02","NON-POTW","NPDES Individual Permit","Non-Major","020301050101",.04,,"40.891238","-74.667717","Nitrogen",153.222790404420283798283128115653040877,1.733,12.76856586703502364985692734297108673975,,10.4471422464372680063179023036570605225,"Modeled","DMR Data","Y","Y"
2020,"NJ0028304","110009838792","7011","","QUALITY INN OF LEDGEWOOD","LEDGEWOOD","NJ","07852","MORRIS","34027","02","NON-POTW","NPDES Individual Permit","Non-Major","020301050101",.04,,"40.891238","-74.667717","Phosphorus",5.36851625625,1.733,.602645334375,0,.37,"DMR Data","DMR Data","Y","Y"
2020,"NJ0028436","110000762345","4952","","RARITAN TWP MUA FLEMINGTON","FLEMINGTON","NJ","08822","HUNTERDON","34019","02","POTW","NPDES Individual Permit","Major","020301050108",3.85,,"40.519132","-74.845915","Nitrogen",2983.96757717862615,27.951927,248.6639647648855125,,13.312,"Modeled","DMR Data","Y","Y"
2020,"NJ0028436","110000762345","4952","","RARITAN TWP MUA FLEMINGTON","FLEMINGTON","NJ","08822","HUNTERDON","34019","02","POTW","NPDES Individual Permit","Major","020301050108",3.85,,"40.519132","-74.845915","Phosphorus",151.872256935,27.951927,,0,.64894895638819540238052691421469148593,"DMR Data","DMR Data","Y","Y"
2020,"NJ0028487","110009838809","9223","","NJDOC MOUNTAINVIEW YOUTH CORRECTIONAL FACILITY","ANNANDALE","NJ","08801-3039","HUNTERDON","34019","02","POTW","NPDES Individual Permit","Non-Major","020301050105",.26,,"40.648712","-74.871","Nitrogen",5108.5476696933,42.401,425.712305807775,,14.436,"Modeled","DMR Data","Y","Y"
2020,"NJ0028487","110009838809","9223","","NJDOC MOUNTAINVIEW YOUTH CORRECTIONAL FACILITY","ANNANDALE","NJ","08801-3039","HUNTERDON","34019","02","POTW","NPDES Individual Permit","Non-Major","020301050105",.26,,"40.648712","-74.871","Phosphorus",42.26227425945,42.401,17.100630393,0,.1283815782384130037873865194620974343342,"DMR Data","DMR Data","Y","Y"
2020,"NJ0028541","110009838818","4953","","WEST MILFORD TWP MUA BIRCH HILL PARK STP","WEST MILFORD","NJ","07480","PASSAIC","34031","02","POTW","NPDES Individual Permit","Non-Major","020301030101",.02,,"41.134567","-74.352068","Nitrogen",465.059644938,3.86,38.7549704115,,14.436,"Modeled","DMR Data","",""
2020,"NJ0028541","110009838818","4953","","WEST MILFORD TWP MUA BIRCH HILL PARK STP","WEST MILFORD","NJ","07480","PASSAIC","34031","02","POTW","NPDES Individual Permit","Non-Major","020301030101",.02,,"41.134567","-74.352068","Phosphorus",42.6977523,3.86,5.36921175,20.51428365,.9933333333333333333333333333333333333333,"DMR Data","DMR Data","",""
2020,"NJ0028665","110015105704","","","MOBILE ESTATES OF SOUTHA","SOUTHAMPTON","NJ","08088","BURLINGTON","34005","02","NON-POTW","NPDES Individual Permit","Non-Major","020402020104",.06,,"39.97394","-74.73509","Phosphorus",51.24861,30.4795,,0,.3383895107569439836714638997603940433525,"DMR Data","DMR Data","Y","Y"
2020,"NJ0028878","110056963745","2911","","HESS CORP - PORT READING REFINERY","PORT READING","NJ","07064","MIDDLESEX","34023","02","NON-POTW","NPDES Individual Permit","Non-Major","020301040201",,2.88,"40.564223","-74.25076","Nitrogen",14536.5208296259773350825690626442310409,142.4978,1211.376735802164777923547421887019253408,,12.09421231155145933093882934488293558383,"Modeled","DMR Data","Y",""
2020,"NJ0028878","110056963745","2911","","HESS CORP - PORT READING REFINERY","PORT READING","NJ","07064","MIDDLESEX","34023","02","NON-POTW","NPDES Individual Permit","Non-Major","020301040201",,2.88,"40.564223","-74.25076","Phosphorus",3013.8503597028159489075281417802710112,142.4978,251.1541966419013290756273451483559176,,2.52396055429978792584577820419161788913,"Modeled","DMR Data","Y",""
2020,"NJ0029041","110006706341","6513","","REGENCY @ SUSSEX APT","WANTAGE","NJ","07461","SUSSEX","34037","02","NON-POTW","NPDES Individual Permit","Non-Major","020200070104",.08,,"41.2257","-74.59636","Phosphorus",133.90965,4.913709,,0,2.89179245057054763169981447871482242537,"DMR Data","DMR Data","Y",""
2020,"NJ0029084","110015103485","4952","","NORTH BERGEN TWP MUA WOODCLIFF STP","NORTH BERGEN","NJ","07047-6206","HUDSON","34017","02","POTW","NPDES Individual Permit","Major","020301010405",2.91,,"40.791687","-73.998567","Nitrogen",118332.5682506625,1112.038,9861.047354221875,,12.75,"Modeled","DMR Data","Y","Y"
2020,"NJ0029084","110015103485","4952","","NORTH BERGEN TWP MUA WOODCLIFF STP","NORTH BERGEN","NJ","07047-6206","HUDSON","34017","02","POTW","NPDES Individual Permit","Major","020301010405",2.91,,"40.791687","-73.998567","Phosphorus",24121.28195164485,1112.038,2010.1068293037375,,2.599,"Modeled","DMR Data","Y","Y"
2020,"NJ0029386","110012472920","4952","","TWO BRIDGES WASTEWATER TREATMENT PLANT","LINCOLN PARK","NJ","07035","MORRIS","34027","02","POTW","NPDES Individual Permit","Major","020301030606",7.5,,"40.903811","-74.273994","Nitrogen",224847.647215065,2020.008,18737.30393458875,,13.30733333333333333333333333333333333333,"Modeled","DMR Data","Y","Y"
2020,"NJ0029386","110012472920","4952","","TWO BRIDGES WASTEWATER TREATMENT PLANT","LINCOLN PARK","NJ","07035","MORRIS","34027","02","POTW","NPDES Individual Permit","Major","020301030606",7.5,,"40.903811","-74.273994","Phosphorus",7751.93308232175,2020.008,1067.726233602,0,.4625,"DMR Data","DMR Data","Y","Y"
2020,"NJ0029408","110001535937","4952","","OCEAN CNTY UTIL AUTH CWPCF","BAYVILLE","NJ","08721-2157","OCEAN","34029","02","POTW","NPDES Individual Permit","Major","020403010306",32,,"39.907944","-74.180197","Nitrogen",880104.276208395,7761.9,73342.02301736625,,13.586,"Modeled","DMR Data","",""
2020,"NJ0029408","110001535937","4952","","OCEAN CNTY UTIL AUTH CWPCF","BAYVILLE","NJ","08721-2157","OCEAN","34029","02","POTW","NPDES Individual Permit","Major","020403010306",32,,"39.907944","-74.180197","Phosphorus",132086.8996900425,7761.9,11007.241640836875,,2.039,"Modeled","DMR Data","",""
2020,"NJ0029467","110001544598","4952","","MILLVILLE CITY SEWER AUTH WTP","MILLVILLE","NJ","08332-4258","CUMBERLAND","34011","02","POTW","NPDES Individual Permit","Major","020402060505",5,,"39.37801","-75.03486","Nitrogen",82027.631755125,770.86,6835.63597959375,,12.75,"Modeled","DMR Data","Y",""
2020,"NJ0029467","110001544598","4952","","MILLVILLE CITY SEWER AUTH WTP","MILLVILLE","NJ","08332-4258","CUMBERLAND","34011","02","POTW","NPDES Individual Permit","Major","020402060505",5,,"39.37801","-75.03486","Phosphorus",23403.2967,770.86,,0,3.67712760563074993705558726655503768458,"DMR Data","DMR Data","Y",""
2020,"NJ0029475","110002344650","4952","","HIGHTSTOWN BORO AWWTP","HIGHTSTOWN","NJ","08520-4506","MERCER","34021","02","POTW","NPDES Individual Permit","Major","020301050303",1,,"40.27493","-74.53305","Nitrogen",27548.8803556848,228.656,2295.7400296404,,14.436,"Modeled","DMR Data","Y","Y"
2020,"NJ0029475","110002344650","4952","","HIGHTSTOWN BORO AWWTP","HIGHTSTOWN","NJ","08520-4506","MERCER","34021","02","POTW","NPDES Individual Permit","Major","020301050303",1,,"40.27493","-74.53305","Phosphorus",889.13979,228.656,254.86125,0,.48221002084136209709339544170552436171,"DMR Data","DMR Data","Y","Y"
2020,"NJ0029696","110009838630","2092","","COMMERCIAL TWP","PORT NORRIS","NJ","08349","CUMBERLAND","34011","02","NON-POTW","NPDES Individual Permit","Non-Major","020402060507",,.0094,"39.233975","-75.031262","Nitrogen",269.552037690724612666101433410090899725,1.3139999999999999343,22.46266980756038438884178611750757497708,,24.5903189206414840234696650136304761545,"Modeled","DMR Data","Y",""
2020,"NJ0029696","110009838630","2092","","COMMERCIAL TWP","PORT NORRIS","NJ","08349","CUMBERLAND","34011","02","NON-POTW","NPDES Individual Permit","Non-Major","020402060507",,.0094,"39.233975","-75.031262","Phosphorus",46.90637456491481313504142899154352189242,1.3139999999999999343,3.90886454707623442792011908262862682437,,4.27696175595581788577487938975679550202,"Modeled","DMR Data","Y",""
2020,"NJ0029831","110009838658","4952","","FRENCHTOWN WASTEWATER TREATMENT PLANT","FRENCHTOWN","NJ","08825","HUNTERDON","34019","02","POTW","NPDES Individual Permit","Non-Major","020401050904",.26,,"40.517297","-75.063644","Nitrogen",833.3577,62.89,1120.048125,0,1.60337150200388785020376198620957110866,"DMR Data","DMR Data","Y","Y"
2020,"NJ0029831","110009838658","4952","","FRENCHTOWN WASTEWATER TREATMENT PLANT","FRENCHTOWN","NJ","08825","HUNTERDON","34019","02","POTW","NPDES Individual Permit","Non-Major","020401050904",.26,,"40.517297","-75.063644","Phosphorus",30.2526,62.89,295.1025,0,.0604965950531298732052265164420109747581,"DMR Data","DMR Data","Y","Y"
2020,"NJ0029858","110009838667","8059","","OAKLAND CARE CENTER","OAKLAND","NJ","07436-2499","BERGEN","34003","02","NON-POTW","NPDES Individual Permit","Non-Major","020301030205",.03,,"41.00063","-74.24629","Nitrogen",8354.068940292118056591883064516129032258,10.223,696.172411691009838049323588709677419355,,105.438995476987494675146659848581696283,"Modeled","DMR Data","Y","Y"
2020,"NJ0029858","110009838667","8059","","OAKLAND CARE CENTER","OAKLAND","NJ","07436-2499","BERGEN","34003","02","NON-POTW","NPDES Individual Permit","Non-Major","020301030205",.03,,"41.00063","-74.24629","Phosphorus",48.15373385025,10.223,5.40362478075,0,.5675,"DMR Data","DMR Data","Y","Y"
2020,"NJ0030333","110009838676","4952","","GREENWICH TWP STP","GIBBSTOWN","NJ","08027","GLOUCESTER","34015","02","POTW","NPDES Individual Permit","Major","020402020507",1,,"39.830446","-75.284519","Nitrogen",23412.9820418424,194.328,1951.0818368202,,14.436,"Modeled","DMR Data","",""
2020,"NJ0030333","110009838676","4952","","GREENWICH TWP STP","GIBBSTOWN","NJ","08027","GLOUCESTER","34015","02","POTW","NPDES Individual Permit","Major","020402020507",1,,"39.830446","-75.284519","Phosphorus",749.8073495871,194.328,,0,.4582916666666666666666666666666666666667,"DMR Data","DMR Data","",""
2020,"NJ0031119","110029617298","4952","","RIVER ROAD PLANT CHLORINATION AND DE-CHLORINATION","PRINCETON","NJ","08540","MERCER","34021","02","POTW","NPDES Individual Permit","Major","020301050312",13.06,,"40.383333","-74.622222","Nitrogen",412568.084520648,3638.56,34380.673710054,,13.586,"Modeled","DMR Data","Y","Y"
2020,"NJ0031119","110029617298","4952","","RIVER ROAD PLANT CHLORINATION AND DE-CHLORINATION","PRINCETON","NJ","08540","MERCER","34021","02","POTW","NPDES Individual Permit","Major","020301050312",13.06,,"40.383333","-74.622222","Phosphorus",75431.0655,3638.56,,0,2.54367825605673878815567212342945119406,"DMR Data","DMR Data","Y","Y"
2020,"NJ0031216","110001538391","2047","","MENU FOODS INC","PENNSAUKEN","NJ","08110-3211","CAMDEN","34007","02","NON-POTW","NPDES Individual Permit","Non-Major","020402020401",,.033,"39.99289","-75.04406","Nitrogen",132.968939414703063430663347860791734751,.5727,11.0807449512252552858886123217326445626,,23.463833346279430619823030753149262996,"Modeled","DMR Data","Y","Y"
2020,"NJ0031216","110001538391","2047","","MENU FOODS INC","PENNSAUKEN","NJ","08110-3211","CAMDEN","34007","02","NON-POTW","NPDES Individual Permit","Non-Major","020402020401",,.033,"39.99289","-75.04406","Phosphorus",7.9791453,.5727,45.58176,0,4.61057169654459544612763763080631852499,"DMR Data","DMR Data","Y","Y"
2020,"NJ0031445","110000321651","2869","","FIRMENICH INC","PRINCETON","NJ","08540","MIDDLESEX","34023","02","NON-POTW","NPDES Individual Permit","Major","020301050306",,.036,"40.331944","-74.619722","Nitrogen",549.016335,14.553,182.427,0,1.4981895406982718190494681863820349573,"DMR Data","DMR Data","Y","Y"
2020,"NJ0031445","110000321651","2869","","FIRMENICH INC","PRINCETON","NJ","08540","MIDDLESEX","34023","02","NON-POTW","NPDES Individual Permit","Major","020301050306",,.036,"40.331944","-74.619722","Phosphorus",30.276855,14.553,9.12135,0,.2478608477566713285814035793631270175122,"DMR Data","DMR Data","Y","Y"
2020,"NJ0031674","110006674991","7011","","REMINGTON'S CAFE","HOLMDEL","NJ","07733","MONMOUTH","34025","02","NON-POTW","NPDES Individual Permit","Non-Major","020301040301",.028,,"40.345536","-74.195418","Nitrogen",0,0,,,10.4471422464372680063179023036570605225,"Modeled","DMR Data","Y",""
2020,"NJ0031674","110006674991","7011","","REMINGTON'S CAFE","HOLMDEL","NJ","07733","MONMOUTH","34025","02","NON-POTW","NPDES Individual Permit","Non-Major","020301040301",.028,,"40.345536","-74.195418","Phosphorus",0,0,8.04825,0,0,"DMR Data","DMR Data","Y",""
2020,"NJ0031771","110009721480","4952","","AQUEOUS SOLUTIONS","COLTS NECK","NJ","07722","MONMOUTH","34025","02","NON-POTW","NPDES Individual Permit","Non-Major","020301040301",.006,,"40.287489","-74.174903","Nitrogen",110.676966588846,.91862,9.2230805490705,,14.436,"Modeled","DMR Data","Y","Y"
2020,"NJ0031771","110009721480","4952","","AQUEOUS SOLUTIONS","COLTS NECK","NJ","07722","MONMOUTH","34025","02","NON-POTW","NPDES Individual Permit","Non-Major","020301040301",.006,,"40.287489","-74.174903","Phosphorus",.65231415963,.91862,.638894468625,0,.09125,"DMR Data","DMR Data","Y","Y"
2020,"NJ0031810","110031925718","4952","","FIELDSBORO BORO SEWER DEPT WWTP","FIELDSBORO","NJ","08505    ","BURLINGTON","34005","02","POTW","NPDES Individual Permit","Non-Major","020402010404",.1,,"40.134251","-74.727761","Nitrogen",2474.3341782621,20.537,206.194514855175,,14.436,"Modeled","DMR Data","Y",""
2020,"NJ0031810","110031925718","4952","","FIELDSBORO BORO SEWER DEPT WWTP","FIELDSBORO","NJ","08505    ","BURLINGTON","34005","02","POTW","NPDES Individual Permit","Non-Major","020402010404",.1,,"40.134251","-74.727761","Phosphorus",148.43619,20.537,,0,2.89192994249969382015089189722413528486,"DMR Data","DMR Data","Y",""
2020,"NJ0032395","110064327688","6512","","RINGWOOD PLAZA STP","RINGWOOD","NJ","07456","PASSAIC","34031","02","NON-POTW","NPDES Individual Permit","Non-Major","020301030103",.01168,,"41.083652","-74.264593","Phosphorus",30.2604874123608,21.274997,11.24543685802425,0,.2991666666666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"NJ0033006","110000534280","2037","311423","SEABROOK BROTHERS & SONS INC.","BRIDGETON","NJ","08302","CUMBERLAND","34011","02","NON-POTW","NPDES Individual Permit","Non-Major","020402060301",,1.66,"39.491032","-75.218659","Nitrogen",22463.9125151610040751234480796956974669,419.18,1871.992709596750339593620673307974788908,,6.55732021167595888996922802697775903172,"Modeled","DMR Data","Y","Y"
2020,"NJ0033006","110000534280","2037","311423","SEABROOK BROTHERS & SONS INC.","BRIDGETON","NJ","08302","CUMBERLAND","34011","02","NON-POTW","NPDES Individual Permit","Non-Major","020402060301",,1.66,"39.491032","-75.218659","Phosphorus",23908.1766477009320375476150106782362133,419.18,1992.348053975077669795634584223186351108,,7.44987727488876833180198399530085827189,"Modeled","DMR Data","Y","Y"
2020,"NJ0033189","110006706261","0921","","NJDEP PEQUEST STATE FISH HATCHERY","OXFORD","NJ","07863-3234","WARREN","34041","02","NON-POTW","NPDES Individual Permit","Non-Major","020401050204",,9.08,"40.835691","-74.943906","Nitrogen",21314.9853,3362.86,,0,2.33510398067758871573924161197432426721,"DMR Data","DMR Data","Y",""
2020,"NJ0033189","110006706261","0921","","NJDEP PEQUEST STATE FISH HATCHERY","OXFORD","NJ","07863-3234","WARREN","34041","02","NON-POTW","NPDES Individual Permit","Non-Major","020401050204",,9.08,"40.835691","-74.943906","Phosphorus",2271.55131,3362.86,511.063875,0,.0870554227710978979628153400034022503541,"DMR Data","DMR Data","Y",""
2020,"NJ0033995","110007965808","4952","","NJAW EDC WWTP","PLUCKEMIN","NJ","07978","SOMERSET","34035","02","NON-POTW","NPDES Individual Permit","Major","020301050205",2.1,,"40.655046","-74.64352","Nitrogen",44947.5708135825,418.51,3745.630901131875,,12.8905,"Modeled","DMR Data","Y",""
2020,"NJ0033995","110007965808","4952","","NJAW EDC WWTP","PLUCKEMIN","NJ","07978","SOMERSET","34035","02","NON-POTW","NPDES Individual Permit","Major","020301050205",2.1,,"40.655046","-74.64352","Phosphorus",433.062,418.51,268.4514,0,.1299087322655347858792889736800788569059,"DMR Data","DMR Data","Y",""
2020,"NJ0035084","110022481866","8731","541712","EXXON MOBIL RESEARCH & ENGINEERING CO","ANNANDALE","NJ","08801-3096","HUNTERDON","34019","02","NON-POTW","NPDES Individual Permit","Non-Major","020301050105",,.22,"40.642151","-74.870291","Phosphorus",7.4097125172,17.73749,5.07377087345625,0,.0484166666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"NJ0035114","110006706190","4952","","WARREN CNTY MUA BELVIDERE AREA WWTF","BELVIDERE","NJ","07823","WARREN","34041","02","POTW","NPDES Individual Permit","Non-Major","020401050603",.5,,"40.8205","-75.0855","Nitrogen",1472.4108,99.614,,0,1.79535028992424255886742710774000381849,"DMR Data","DMR Data","Y",""
2020,"NJ0035114","110006706190","4952","","WARREN CNTY MUA BELVIDERE AREA WWTF","BELVIDERE","NJ","07823","WARREN","34041","02","POTW","NPDES Individual Permit","Non-Major","020401050603",.5,,"40.8205","-75.0855","Phosphorus",749.1708,99.614,,0,2.60107118488397018082815305113833485709,"DMR Data","DMR Data","Y",""
2020,"NJ0035301","110009838319","4952","","STONY BROOK RGNL SEWERAGE AUTH","HOPEWELL","NJ","08534","MERCER","34021","02","POTW","NPDES Individual Permit","Non-Major","020301050309",.3,,"40.3846","-74.7394","Nitrogen",11277.09398088,93.6,939.75783174,,14.436,"Modeled","DMR Data","Y","Y"
2020,"NJ0035301","110009838319","4952","","STONY BROOK RGNL SEWERAGE AUTH","HOPEWELL","NJ","08534","MERCER","34021","02","POTW","NPDES Individual Permit","Non-Major","020301050309",.3,,"40.3846","-74.7394","Phosphorus",2038.98555,93.6,,0,2.7480837327547085544399200718506823641,"DMR Data","DMR Data","Y","Y"
2020,"NJ0035319","110009721587","4952","","STONY BROOK RSA","PENNINGTON","NJ","08534","MERCER","34021","02","POTW","NPDES Individual Permit","Non-Major","020301050302",.445,,"40.3359","-74.7804","Nitrogen",11172.274838109,92.73,931.02290317575,,14.436,"Modeled","DMR Data","Y",""
2020,"NJ0035319","110009721587","4952","","STONY BROOK RSA","PENNINGTON","NJ","08534","MERCER","34021","02","POTW","NPDES Individual Permit","Non-Major","020301050302",.445,,"40.3359","-74.7804","Phosphorus",2304.9306,92.73,,0,3.16740464617568549541210472606863602946,"DMR Data","DMR Data","Y",""
2020,"NJ0035343","110029979129","4952","","CAPE MAY CNTY MUA OCEAN CITY WWTP","OCEAN CITY","NJ","08226    ","CAPE MAY","34009","02","POTW","NPDES Individual Permit","Major","020403020407",8.24,,"39.239143","-74.627631","Nitrogen",128983.4581313565,1200.89,10748.621510946375,,12.81966666666666666666666666666666666667,"Modeled","DMR Data","Y",""
2020,"NJ0035343","110029979129","4952","","CAPE MAY CNTY MUA OCEAN CITY WWTP","OCEAN CITY","NJ","08226    ","CAPE MAY","34009","02","POTW","NPDES Individual Permit","Major","020403020407",8.24,,"39.239143","-74.627631","Phosphorus",25247.36045583675,1200.89,2103.9467046530625,,2.55233333333333333333333333333333333333,"Modeled","DMR Data","Y",""
2020,"NJ0035394","110000321250","2833","325411","SIEGFRIED USA LLC","PENNSVILLE","NJ","08070-3244","SALEM","34033","02","NON-POTW","NPDES Individual Permit","Non-Major","020402060105",,.0542,"39.629032","-75.533973","Nitrogen",0,0,,,61.982640439107181234660510406475119272,"Modeled","DMR Data","Y",""
2020,"NJ0035394","110000321250","2833","325411","SIEGFRIED USA LLC","PENNSVILLE","NJ","08070-3244","SALEM","34033","02","NON-POTW","NPDES Individual Permit","Non-Major","020402060105",,.0542,"39.629032","-75.533973","Phosphorus",0,0,,,.0304510840003108244618851503613334369415,"Modeled","DMR Data","Y",""
2020,"NJ0035483","110039998731","4952","","OXFORD TOWNSHIP WARREN CO-PEQUEST MUA - CS/STP/SEPTICS","OXFORD","NJ","07863-0000","WARREN","34041","02","POTW","NPDES Individual Permit","Non-Major","020401050204",.5,,"40.820919","-74.983824","Nitrogen",8969.5431,104.086,5622.162,0,10.54189604784192929983558717390071214633,"DMR Data","DMR Data","Y",""
2020,"NJ0035483","110039998731","4952","","OXFORD TOWNSHIP WARREN CO-PEQUEST MUA - CS/STP/SEPTICS","OXFORD","NJ","07863-0000","WARREN","34041","02","POTW","NPDES Individual Permit","Non-Major","020401050204",.5,,"40.820919","-74.983824","Phosphorus",56.95515,104.086,102.6997125,0,.0679315027855514617205165155096070281231,"DMR Data","DMR Data","Y",""
2020,"NJ0035718","110014831664","6512","","MACK CALI HOLMDEL CORP","HOLMDEL","NJ","07733-2136","MONMOUTH","34025","02","NON-POTW","NPDES Individual Permit","Non-Major","020301040301",.04,,"40.345403","-74.190203","Phosphorus",.3918285,1.0904,4.25712,0,.0530155822424170625096234738052221857076,"DMR Data","DMR Data","Y",""
2020,"NJ0050369","110009838159","4952","","WARREN TWP SEWER AUTH STAGE 5 STP","WARREN","NJ","07059-6733","SOMERSET","34035","02","POTW","NPDES Individual Permit","Non-Major","020301030603",.38,,"40.6497","-74.57498","Nitrogen",6313.8473297865,52.405,526.153944148875,,14.436,"Modeled","DMR Data","Y",""
2020,"NJ0050369","110009838159","4952","","WARREN TWP SEWER AUTH STAGE 5 STP","WARREN","NJ","07059-6733","SOMERSET","34035","02","POTW","NPDES Individual Permit","Non-Major","020301030603",.38,,"40.6497","-74.57498","Phosphorus",143.0756945415,52.405,27.69998597625,0,.335,"DMR Data","DMR Data","Y",""
2020,"NJ0050423","110009838168","4952","","HANCOCKS BRIDGE STP","HANCOCKS BRIDGE","NJ","08038","SALEM","34033","02","POTW","NPDES Individual Permit","Non-Major","020402060203",.05,,"39.507057","-75.463615","Nitrogen",864.95069869803,7.1791,72.0792248915025,,14.436,"Modeled","DMR Data","Y",""
2020,"NJ0050423","110009838168","4952","","HANCOCKS BRIDGE STP","HANCOCKS BRIDGE","NJ","08038","SALEM","34033","02","POTW","NPDES Individual Permit","Non-Major","020402060203",.05,,"39.507057","-75.463615","Phosphorus",27.40815,7.1791,,0,2.75400055487257020537920958656902945661,"DMR Data","DMR Data","Y",""
2020,"NJ0050580","110015101138","6513","","SUSSEX CNTY MUA HAMPTON COMMONS STP","NEWTON","NJ","07860","SUSSEX","34037","02","POTW","NPDES Individual Permit","Non-Major","020401050101",.05,,"41.07337","-74.7346","Nitrogen",3454.09459605,9.437,,0,43.111111111111111111111111111111111111,"DMR Data","DMR Data","Y","Y"
