"Nutrient Modeling (Hypoxia Task Force Search)"
"Search Criteria: Year = 2020; EPA Region = 01; Include all nitrogen loads; Include all phosphorus loads"

"Year","NPDES Permit Number","FRS ID","SIC Code","NAICS Code","Facility Name","City","State","ZIP Code","County","FIPS Code","EPA Region","Facility Type Indicator","Permit Type","Major/Non-Major Status","HUC 12 Code","Total Facility Design Flow (MGD)","Actual Average Facility Flow (MGD)","Facility Latitude","Facility Longitude","Nutrient Type","Total Pounds (lb/yr)","Total Annual Flow (MGal/yr)","Max Allowable Load (kg/yr)","Load Over Limit","Avg Concentration","Data Source for Concentration","Data Source for Flow","Discharges to Impaired Water Bodies","Discharges Pollutants Contributing to Water Body Impairment"
2020,"CT0024694","110030384377","4952","","EAST HAMPTON WATER POLLUTION CONTROL FACILITY","EAST HAMPTON","CT","06424","MIDDLESEX","09007","01","POTW","NPDES Individual Permit","Major","010802050702",3.9,,"41.564191","-72.546421","Phosphorus",5476.9940856225,494.33,,0,1.43333333333333333333333333333333333333,"DMR Data","DMR Data","Y",""
2020,"CT0025305","110000317434","3471","","UNIMETAL SURFACE FINISHING, LLC","THOMASTON","CT","06787-1754","LITCHFIELD","09005","01","NON-POTW","NPDES Individual Permit","Major","011000051105",,,"41.66935","-73.07774","Nitrogen",7409.930563636363636363636363636363636364,35.10814299999999824459285,1090.172045454545454545454545454545454545,692.0613,42.32040777326774201625682368308998568455,"DMR Data","DMR Data","Y",""
2020,"CT0025305","110000317434","3471","","UNIMETAL SURFACE FINISHING, LLC","THOMASTON","CT","06787-1754","LITCHFIELD","09005","01","NON-POTW","NPDES Individual Permit","Major","011000051105",,,"41.66935","-73.07774","Phosphorus",386.930810450277144289823113849778181818,35.10814299999999824459285,,0,1.87263636363636363636363636363636363636,"DMR Data","DMR Data","Y",""
2020,"CT0026212","110011371489","7371","","IBM CORPORATION","SOUTHBURY","CT","06488-2600","NEW HAVEN","09009","01","NON-POTW","NPDES Individual Permit","Non-Major","011000050903",,,"41.469707","-73.213669","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","Y",""
2020,"CT0026476","110024519001","2621","","ALGONQUIN POWER COGENERATION FACILITY","WINDSOR LOCKS","CT","06096-2333","HARTFORD","09003","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050105",,,"41.930031","-72.62676","Nitrogen",44828.1271735945580161739115191341321995,1027.2,3735.677264466213168014492626594511016625,,5.53966979954399277488659423653637346496,"Modeled","DMR Data","Y",""
2020,"CT0026476","110024519001","2621","","ALGONQUIN POWER COGENERATION FACILITY","WINDSOR LOCKS","CT","06096-2333","HARTFORD","09003","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050105",,,"41.930031","-72.62676","Phosphorus",2121.294358554289245991546060446050926883,1027.2,176.774529879524103832628838370504243907,,.2178028933075841392322402818509062454233,"Modeled","DMR Data","Y",""
2020,"CT0026794","110000316649","3312","","NUCOR STEEL CONNECTICUT, INC.","WALLINGFORD","CT","06492","NEW HAVEN","09009","01","NON-POTW","NPDES Individual Permit","Non-Major","011000040105",,,"41.428904","-72.840238","Nitrogen",59.48731892748613009243003337446754020867,4.5032993699999997748350315,4.95727657729051084103583611453896168405,,1.53458444407435846480163634039289214642,"Modeled","DMR Data","Y","Y"
2020,"CT0026972","110000845140","4931","","STERLING ENERGY WASTE TIRE INCINERATION FAC","STERLING","CT","06377","WINDHAM","09015","01","NON-POTW","NPDES Individual Permit","Non-Major","011000010503",,,"41.7122","-71.8212","Phosphorus",.0456014585232594337199270738370282,.08291227679999999585438616,,0,.0659,"DMR Data","DMR Data","Y",""
2020,"CT0028631","110002497799","8221","","UNIVERSITY OF CONNECTICUT","GROTON","CT","06340-6061","NEW LONDON","09011","01","NON-POTW","NPDES Individual Permit","Non-Major","011000030303",,,"41.315821","-72.062687","Nitrogen",5030.682283485278636449120535149896848242,58.68453499999999706577325,419.223523623773219704093377929158070687,,10.30737006643142295751443558404323823625,"Modeled","DMR Data","Y",""
2020,"CT0028631","110002497799","8221","","UNIVERSITY OF CONNECTICUT","GROTON","CT","06340-6061","NEW LONDON","09011","01","NON-POTW","NPDES Individual Permit","Non-Major","011000030303",,,"41.315821","-72.062687","Phosphorus",18.6740896285471490662955185726425,58.68453499999999706577325,,0,.0395,"DMR Data","DMR Data","Y",""
2020,"CT0029530","110009068301","4215","","TA OPERATING LLC","WILLINGTON","CT","06279","TOLLAND","09013","01","NON-POTW","NPDES Individual Permit","Non-Major","011000020104",,,"41.91852","-72.26036","Nitrogen",315.61898077080002191798477575,4.2264000000000002935,,0,4.18166666666666666666666666666666666667,"DMR Data","DMR Data","Y",""
2020,"CT0029530","110009068301","4215","","TA OPERATING LLC","WILLINGTON","CT","06279","TOLLAND","09013","01","NON-POTW","NPDES Individual Permit","Non-Major","011000020104",,,"41.91852","-72.26036","Phosphorus",6.11458519896000042462397215,4.2264000000000002935,,0,.1853333333333333333333333333333333333333,"DMR Data","DMR Data","Y",""
2020,"CT0030155","110001729363","1429","","TILCON CONNECTICUT AGGREGATE & ASPHALT","NEWINGTON","CT","06111-1503","HARTFORD","09003","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050303",,,"41.71873","-72.7152","Nitrogen",595.0530230060902202473488496954875,32.9166839999999983541658,,0,1.36458333333333333333333333333333333333,"DMR Data","DMR Data","Y","Y"
2020,"CT0030155","110001729363","1429","","TILCON CONNECTICUT AGGREGATE & ASPHALT","NEWINGTON","CT","06111-1503","HARTFORD","09003","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050303",,,"41.71873","-72.7152","Phosphorus",22.359400582081498882029970895925,32.9166839999999983541658,,0,.0349166666666666666666666666666666666667,"DMR Data","DMR Data","Y","Y"
2020,"CT0030295","110002056845","7371","","GREENWICH AMERICAN CENTER","GREENWICH","CT","06831-2560","FAIRFIELD","09001","01","NON-POTW","NPDES Individual Permit","Non-Major","020301020101",,.07,"41.09621","-73.72196","Phosphorus",148.8899207494125,6.81214909090909090909090909090909090909,,0,2.77333333333333333333333333333333333333,"DMR Data","DMR Data","",""
2020,"CT0030309","110012624712","","","MILFORD POWER STATION","MILFORD","CT","06461-1773","NEW HAVEN","09009","01","NON-POTW","NPDES Individual Permit","Major","011000051302",,,"41.223948","-73.099068","Nitrogen",9360.992727272726585162356909090909090909,253.49,,0,1.27477033546356039115049115513154463213,"DMR Data","DMR Data","",""
2020,"CT0030341","110030378446","","","ROCKVILLE WATER TREATMENT PLANT","VERNON","CT","060663340","TOLLAND","09013","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050401",,,"41.86911","-72.43475","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","Y",""
2020,"CT0030341","110030378446","","","ROCKVILLE WATER TREATMENT PLANT","VERNON","CT","060663340","TOLLAND","09013","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050401",,,"41.86911","-72.43475","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","Y",""
2020,"CT0030431","110013835092","0711","","HYPONEX CORPORATION","LEBANON","CT","06249","NEW LONDON","09011","01","NON-POTW","NPDES Individual Permit","Non-Major","011000030102",,,"41.640707","-72.17095","Nitrogen",0,,,0,.2445,"DMR Data","DMR Data","Y",""
2020,"CT0030431","110013835092","0711","","HYPONEX CORPORATION","LEBANON","CT","06249","NEW LONDON","09011","01","NON-POTW","NPDES Individual Permit","Non-Major","011000030102",,,"41.640707","-72.17095","Phosphorus",0,,,0,.01595,"DMR Data","DMR Data","Y",""
2020,"CT0030449","110000863655","3479","","HIGHWAY SAFETY CORP / CT GALVANIZING","GLASTONBURY","CT","06033","HARTFORD","09003","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050505",,,"41.71099","-72.58229","Nitrogen",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0030449","110000863655","3479","","HIGHWAY SAFETY CORP / CT GALVANIZING","GLASTONBURY","CT","06033","HARTFORD","09003","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050505",,,"41.71099","-72.58229","Phosphorus",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0030465","110031017860","1411","","HAYNES MATERIALS COMPANY","DEEP RIVER","CT","064171602","MIDDLESEX","09007","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050901",,,"41.364706","-72.465156","Nitrogen",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0030465","110031017860","1411","","HAYNES MATERIALS COMPANY","DEEP RIVER","CT","064171602","MIDDLESEX","09007","01","NON-POTW","NPDES Individual Permit","Non-Major","010802050901",,,"41.364706","-72.465156","Phosphorus",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0030473","110040594602","4911","","PLAINFIELD RENEWABLE ENRGY LLC","PLAINFIELD","CT","06374","WINDHAM","09015","01","NON-POTW","NPDES Individual Permit","Non-Major","011000010702",,,"41.66084","-71.92495","Phosphorus",25.94520038445299870273998077735,21.94498699999999890275065,,0,.13775,"DMR Data","DMR Data","",""
2020,"CT0030562","110002497799","","","UNIVERSITY OF CONNECTICUT","GROTON","CT","06340-6061","NEW LONDON","09011","01","NON-POTW","NPDES Individual Permit","Non-Major","011000030303",,,"41.315821","-72.062687","Nitrogen",60.00893670239999699955316488,31.62239999999999841888,,0,.225,"DMR Data","DMR Data","Y",""
2020,"CT0030562","110002497799","","","UNIVERSITY OF CONNECTICUT","GROTON","CT","06340-6061","NEW LONDON","09011","01","NON-POTW","NPDES Individual Permit","Non-Major","011000030303",,,"41.315821","-72.062687","Phosphorus",19.81549604159999900922519792,31.62239999999999841888,,0,.075,"DMR Data","DMR Data","Y",""
2020,"CT0030597","110008053747","","","TILCON CONNECTICUT INC. - PLAINFIELD (WAUREGAN)","WAUREGAN","CT","06387","WINDHAM","09015","01","NON-POTW","NPDES Individual Permit","Non-Major","011000010503",,,"41.741389","-71.890833","Nitrogen",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0030597","110008053747","","","TILCON CONNECTICUT INC. - PLAINFIELD (WAUREGAN)","WAUREGAN","CT","06387","WINDHAM","09015","01","NON-POTW","NPDES Individual Permit","Non-Major","011000010503",,,"41.741389","-71.890833","Phosphorus",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0030601","110001730609","2951","","SUZIO ASPHALT CO INC, L","MERIDEN","CT","06450-2553","NEW HAVEN","09009","01","NON-POTW","NPDES Individual Permit","Non-Major","011000040103",,,"41.55612","-72.75622","Nitrogen",0,,,0,.8325,"DMR Data","DMR Data","",""
2020,"CT0030601","110001730609","2951","","SUZIO ASPHALT CO INC, L","MERIDEN","CT","06450-2553","NEW HAVEN","09009","01","NON-POTW","NPDES Individual Permit","Non-Major","011000040103",,,"41.55612","-72.75622","Phosphorus",0,,,0,.05375,"DMR Data","DMR Data","",""
2020,"CT0030635","110044201869","","","TILCON CONNECTICUT, INC","GRISWOLD","CT","06351-9139","NEW LONDON","09011","01","NON-POTW","NPDES Individual Permit","Non-Major","011000010602",,,"41.536192","-71.895535","Nitrogen",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0030635","110044201869","","","TILCON CONNECTICUT, INC","GRISWOLD","CT","06351-9139","NEW LONDON","09011","01","NON-POTW","NPDES Individual Permit","Non-Major","011000010602",,,"41.536192","-71.895535","Phosphorus",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0030678","110062664576","","","HAYNES MATERIALS COMPANY","NAUGATUCK","CT","06770-5000","NEW HAVEN","09009","01","NON-POTW","NPDES Individual Permit","Non-Major","011000051207",,,"41.46777","-73.02014","Nitrogen",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0030678","110062664576","","","HAYNES MATERIALS COMPANY","NAUGATUCK","CT","06770-5000","NEW HAVEN","09009","01","NON-POTW","NPDES Individual Permit","Non-Major","011000051207",,,"41.46777","-73.02014","Phosphorus",0,,,0,0,"DMR Data","DMR Data","",""
2020,"CT0090182","110003004310","8731","","NATIONAL MARINE FISHERIES","MILFORD","CT","06460","NEW HAVEN","09009","01","FEDERAL","NPDES Individual Permit","Non-Major","011000040303",,,"41.21171","-73.05407","Phosphorus",2103.2535313484098948373234325795,165.0700619999999917464969,,0,1.475,"DMR Data","DMR Data","Y",""
2020,"CT0100013","110006615528","4952","","ANSONIA WATER POLLUTION CONTROL FACILITY","ANSONIA","CT","06401-2306","NEW HAVEN","09009","01","POTW","NPDES Individual Permit","Major","011000051207",3.5,,"41.33114","-73.08029","Nitrogen",66644.923550625,626.3,5553.74362921875,,12.75,"Modeled","DMR Data","Y",""
2020,"CT0100013","110006615528","4952","","ANSONIA WATER POLLUTION CONTROL FACILITY","ANSONIA","CT","06401-2306","NEW HAVEN","09009","01","POTW","NPDES Individual Permit","Major","011000051207",3.5,,"41.33114","-73.08029","Phosphorus",7919.93229615,626.3,256.91608674375,16.299591525,1.4725,"DMR Data","DMR Data","Y",""
2020,"CT0100048","110006617973","4952","","BRANFORD WATER POLLUTION CONTROL FACILITY","BRANFORD","CT","06405-5205","NEW HAVEN","09009","01","POTW","NPDES Individual Permit","Major","020302030000",4.9,,"41.263153","-72.810376","Nitrogen",129086.630623125,1213.1,10757.21921859375,,12.75,"Modeled","DMR Data","Y",""
2020,"CT0100048","110006617973","4952","","BRANFORD WATER POLLUTION CONTROL FACILITY","BRANFORD","CT","06405-5205","NEW HAVEN","09009","01","POTW","NPDES Individual Permit","Major","020302030000",4.9,,"41.263153","-72.810376","Phosphorus",37004.1106720090909090909090909090909091,1213.1,,0,3.65272727272727272727272727272727272727,"DMR Data","DMR Data","Y",""
2020,"CT0100056","110039877194","4952","","WESTSIDE WATER POLLUTION CONTROL FACILITY","BRIDGEPORT","CT","06605-2435","FAIRFIELD","09001","01","POTW","NPDES Individual Permit","Major","011000060303",30,,"41.16011","-73.21196","Nitrogen",896455.9217683755,7906.11,74704.660147364625,,13.586,"Modeled","DMR Data","Y","Y"
2020,"CT0100056","110039877194","4952","","WESTSIDE WATER POLLUTION CONTROL FACILITY","BRIDGEPORT","CT","06605-2435","FAIRFIELD","09001","01","POTW","NPDES Individual Permit","Major","011000060303",30,,"41.16011","-73.21196","Phosphorus",239895.72555669,7906.11,,0,4.21090909090909090909090909090909090909,"DMR Data","DMR Data","Y","Y"
