"Nutrient Modeling (Hypoxia Task Force Search)"
"Search Criteria: Year = 2020; EPA Region = 09; Include all nitrogen loads; Include all phosphorus loads"

"Year","NPDES Permit Number","FRS ID","SIC Code","NAICS Code","Facility Name","City","State","ZIP Code","County","FIPS Code","EPA Region","Facility Type Indicator","Permit Type","Major/Non-Major Status","HUC 12 Code","Total Facility Design Flow (MGD)","Actual Average Facility Flow (MGD)","Facility Latitude","Facility Longitude","Nutrient Type","Total Pounds (lb/yr)","Total Annual Flow (MGal/yr)","Max Allowable Load (kg/yr)","Load Over Limit","Avg Concentration","Data Source for Concentration","Data Source for Flow","Discharges to Impaired Water Bodies","Discharges Pollutants Contributing to Water Body Impairment"
2020,"AZ0020117","110000508530","","","AMERICAN GULCH WASTEWATER TREATMENT PLANT","PAYSON","AZ","85541-4521","GILA","","09","POTW","NPDES Individual Permit","Major","150602030205",,,"34.286056","-111.359778","Nitrogen",12701.20923918,455.244818181818181818181818181818181818,,0,24.25483870967741935483870967741935483871,"DMR Data","DMR Data","",""
2020,"AZ0020117","110000508530","","","AMERICAN GULCH WASTEWATER TREATMENT PLANT","PAYSON","AZ","85541-4521","GILA","","09","POTW","NPDES Individual Permit","Major","150602030205",,,"34.286056","-111.359778","Phosphorus",308.28177765,455.244818181818181818181818181818181818,,0,1.17741935483870967741935483870967741935,"DMR Data","DMR Data","",""
2020,"AZ0020176","110006785354","","","WINKELMAN WWTP","WINKELMAN","AZ","85192","GILA","04007","09","POTW","NPDES Individual Permit","Non-Major","150501000111",,,"32.98588","-110.77218","Nitrogen",389.1112266825,5.275,,0,12.48189516129032258064516129032258064516,"DMR Data","DMR Data","Y",""
2020,"AZ0020176","110006785354","","","WINKELMAN WWTP","WINKELMAN","AZ","85192","GILA","04007","09","POTW","NPDES Individual Permit","Non-Major","150501000111",,,"32.98588","-110.77218","Phosphorus",16.361685207,5.275,,0,1.42455913978494623655913978494623655914,"DMR Data","DMR Data","Y",""
2020,"AZ0020231","110010677829","","","TOWN OF GILA BEND - WWTP","GILA BEND","AZ","85337","MARICOPA","04013","09","POTW","NPDES Individual Permit","Non-Major","150701010503",,,"32.944826","-112.728238","Nitrogen",6408.92729552985,112.216429090909090909090909090909090909,,0,19.71104032258064516129032258064516129033,"DMR Data","DMR Data","",""
2020,"AZ0020231","110010677829","","","TOWN OF GILA BEND - WWTP","GILA BEND","AZ","85337","MARICOPA","04013","09","POTW","NPDES Individual Permit","Non-Major","150701010503",,,"32.944826","-112.728238","Phosphorus",2318.7742818849,112.216429090909090909090909090909090909,,0,13.17031182795698924731182795698924731183,"DMR Data","DMR Data","",""
2020,"AZ0020249","110000730326","","","PINAL CREEK WWTP","GLOBE","AZ","85501","GILA","04007","09","POTW","NPDES Individual Permit","Major","150601030604",,,"33.396093","-110.788279","Nitrogen",34740.017971155,216.315,,0,31.100215053763440860215053763440860215,"DMR Data","DMR Data","",""
2020,"AZ0020249","110000730326","","","PINAL CREEK WWTP","GLOBE","AZ","85501","GILA","04007","09","POTW","NPDES Individual Permit","Major","150601030604",,,"33.396093","-110.788279","Phosphorus",5965.5645351225,216.315,,0,10.03916666666666666666666666666666666667,"DMR Data","DMR Data","",""
2020,"AZ0020338","110000730335","","","TOLLESON WWTP","TOLLESON","AZ","85353","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701020909",,,"33.45029","-112.265672","Nitrogen",6219.38331,366.633818181818181818181818181818181818,,0,25,"DMR Data","DMR Data","",""
2020,"AZ0020338","110000730335","","","TOLLESON WWTP","TOLLESON","AZ","85353","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701020909",,,"33.45029","-112.265672","Phosphorus",5989.03578,366.633818181818181818181818181818181818,,0,20.62222222222222222222222222222222222222,"DMR Data","DMR Data","",""
2020,"AZ0020427","110043316612","","","WILDCAT HILL WWTP","FLAGSTAFF","AZ","86004","COCONINO","04005","09","POTW","NPDES Individual Permit","Major","150200150104",,,"35.22562","-111.5582","Nitrogen",66304.31466708,840.123272727272727272727272727272727272,,0,11.02967741935483870967741935483870967742,"DMR Data","DMR Data","",""
2020,"AZ0020427","110043316612","","","WILDCAT HILL WWTP","FLAGSTAFF","AZ","86004","COCONINO","04005","09","POTW","NPDES Individual Permit","Major","150200150104",,,"35.22562","-111.5582","Phosphorus",27891.26678772,840.123272727272727272727272727272727272,,0,9.61949820788530465949820788530465949821,"DMR Data","DMR Data","",""
2020,"AZ0020443","110000522257","","","YUMA, CITY OF - FIGUEROA AVE WPCF","YUMA","AZ","85364-1125","YUMA","04027","09","POTW","NPDES Individual Permit","Major","150301080300",,,"32.730833","-114.663333","Nitrogen",506636.235,2913.857,116028.9375,0,21.16673802144187771914690802763721965233,"DMR Data","DMR Data","Y",""
2020,"AZ0020443","110000522257","","","YUMA, CITY OF - FIGUEROA AVE WPCF","YUMA","AZ","85364-1125","YUMA","04027","09","POTW","NPDES Individual Permit","Major","150301080300",,,"32.730833","-114.663333","Phosphorus",13208.36895,2913.857,33534.375,0,.53811253089116669232184024722030350909,"DMR Data","DMR Data","Y",""
2020,"AZ0020524","110000510144","","","91ST AVENUE WWTP","TOLLESON","AZ","85353","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150601060306",230,,"33.39359","-112.25431","Nitrogen",4614656.2590177,85705.51,,0,5.25882258064516129032258064516129032258,"DMR Data","DMR Data","",""
2020,"AZ0020524","110000510144","","","91ST AVENUE WWTP","TOLLESON","AZ","85353","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150601060306",230,,"33.39359","-112.25431","Phosphorus",13533608.338284825,85705.51,,0,19.025,"DMR Data","DMR Data","",""
2020,"AZ0020559","110000509851","","","23RD AVENUE WASTEWATER TREATMENT PLANT","PHOENIX","AZ","85009","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150601060305",,,"33.42424","-112.10627","Nitrogen",522479.7090891,10209.98,,0,7.39018145161290322580645161290322580645,"DMR Data","DMR Data","",""
2020,"AZ0020559","110000509851","","","23RD AVENUE WASTEWATER TREATMENT PLANT","PHOENIX","AZ","85009","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150601060305",,,"33.42424","-112.10627","Phosphorus",61587.83214738,10209.98,,0,1.38101881720430107526881720430107526882,"DMR Data","DMR Data","",""
2020,"AZ0020681","110039403142","","","ORACLE RIDGE SCHOOL","ORACLE","AZ","85623-6190","PINAL","04021","09","POTW","NPDES Individual Permit","Non-Major","150502030807",,,"32.60752","-110.76022","Nitrogen",0,1.12,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0020681","110039403142","","","ORACLE RIDGE SCHOOL","ORACLE","AZ","85623-6190","PINAL","04021","09","POTW","NPDES Individual Permit","Non-Major","150502030807",,,"32.60752","-110.76022","Phosphorus",0,1.12,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0021199","110055977448","","","TOWN OF SUPERIOR WASTEWATER TREATMENT PLANT (WWTP)","SUPERIOR","AZ","85173","PINAL","04021","09","POTW","NPDES Individual Permit","Non-Major","150501000402",,,"33.2807","-111.124","Nitrogen",7665.8097296025,71.2485,,0,28.076336021505376344086021505376344086,"DMR Data","DMR Data","Y",""
2020,"AZ0021199","110055977448","","","TOWN OF SUPERIOR WASTEWATER TREATMENT PLANT (WWTP)","SUPERIOR","AZ","85173","PINAL","04021","09","POTW","NPDES Individual Permit","Non-Major","150501000402",,,"33.2807","-111.124","Phosphorus",1628.531999325,71.2485,,0,46.62580645161290322580645161290322580645,"DMR Data","DMR Data","Y",""
2020,"AZ0021211","110010062715","","","AG&F - TONTO CREEK FISH HATCHERY","PAYSON","AZ","85541","GILA","04007","09","NON-POTW","NPDES Individual Permit","Non-Major","150601050204",,,"34.38305","-111.09638","Nitrogen",4197.0513433275,642.8,152.31313125,0,3.07444281524926686217008797653958944282,"DMR Data","DMR Data","Y",""
2020,"AZ0021211","110010062715","","","AG&F - TONTO CREEK FISH HATCHERY","PAYSON","AZ","85541","GILA","04007","09","NON-POTW","NPDES Individual Permit","Non-Major","150601050204",,,"34.38305","-111.09638","Phosphorus",765.3522024225,642.8,30.46262625,0,.576202346041055718475073313782991202345,"DMR Data","DMR Data","Y",""
2020,"AZ0021229","110063904887","","","AG&F - CANYON CREEK FISH HATCHERY","PAYSON","AZ","85541","GILA","04007","09","NON-POTW","NPDES Individual Permit","Non-Major","150601030302",,,"33.50214","-112.0477","Nitrogen",11337.285856995,889.63,811.531875,0,6.45302335896125987795918938019552793642,"DMR Data","DMR Data","",""
2020,"AZ0021229","110063904887","","","AG&F - CANYON CREEK FISH HATCHERY","PAYSON","AZ","85541","GILA","04007","09","NON-POTW","NPDES Individual Permit","Non-Major","150601030302",,,"33.50214","-112.0477","Phosphorus",1745.0990928,889.63,140.844375,0,1.00425511615452928440450176881441521559,"DMR Data","DMR Data","",""
2020,"AZ0021245","110015932222","","","AZG&F PAGE SPRINGS HATCHERY","CORNVILLE","AZ","86325-6119","YAVAPAI","04025","09","NON-POTW","NPDES Individual Permit","Non-Major","150602020511",,,"34.766155","-111.891289","Nitrogen",26316.52065,5990.24,7404.39,0,.4473331222430557276268868121181316834413,"DMR Data","DMR Data","Y",""
2020,"AZ0021245","110015932222","","","AZG&F PAGE SPRINGS HATCHERY","CORNVILLE","AZ","86325-6119","YAVAPAI","04025","09","NON-POTW","NPDES Individual Permit","Non-Major","150602020511",,,"34.766155","-111.891289","Phosphorus",2517.86745,5990.24,1254.185625,0,.0481891965089586819183097810802606837872,"DMR Data","DMR Data","Y",""
2020,"AZ0021415","110006785381","4952","","JOINT VENTURE WWTF","PARKER","AZ","85344","LA PAZ","04012","09","POTW","NPDES Individual Permit","Major","150301040305",1.2,,"34.1433","-114.3086","Nitrogen",18889.132417974,188.136,1574.0943681645,,14.436,"Modeled","DMR Data","",""
2020,"AZ0021415","110006785381","4952","","JOINT VENTURE WWTF","PARKER","AZ","85344","LA PAZ","04012","09","POTW","NPDES Individual Permit","Major","150301040305",1.2,,"34.1433","-114.3086","Phosphorus",3169.124322273,188.136,264.09369352275,,2.422,"Modeled","DMR Data","",""
2020,"AZ0021804","110055979712","","","JEROME WWTF","JEROME","AZ","86331","YAVAPAI","04025","09","POTW","NPDES Individual Permit","Non-Major","150602020701",,,"34.751323","-112.116491","Nitrogen",2323.59096224178,17.11099,,0,24.67194354838709677419354838709677419355,"DMR Data","DMR Data","",""
2020,"AZ0021804","110055979712","","","JEROME WWTF","JEROME","AZ","86331","YAVAPAI","04025","09","POTW","NPDES Individual Permit","Non-Major","150602020701",,,"34.751323","-112.116491","Phosphorus",870.947808325875,17.11099,,0,71.82258064516129032258064516129032258065,"DMR Data","DMR Data","",""
2020,"AZ0021807","110009066312","","","SEDONA VENTURE","SEDONA","AZ","86336","COCONINO","04005","09","NON-POTW","NPDES Individual Permit","Non-Major","150602020507",,,"34.84559","-111.87378","Nitrogen",224.847458181818181818181818181818181818,12.93183272727272727272727272727272727273,41.84488636363636363636363636363636363636,0,2.13858093244161598053774543503175990692,"DMR Data","DMR Data","",""
2020,"AZ0021807","110009066312","","","SEDONA VENTURE","SEDONA","AZ","86336","COCONINO","04005","09","NON-POTW","NPDES Individual Permit","Non-Major","150602020507",,,"34.84559","-111.87378","Phosphorus",206.313430909090909090909090909090909091,12.93183272727272727272727272727272727273,62.73385363636363636363636363636363636364,0,1.97653169578245614513960648494157249741,"DMR Data","DMR Data","",""
2020,"AZ0022152","110007398805","","","GRAND CANYON SOUTH RIM WWTP","GRAND CANYON","AZ","86023","COCONINO","04005","09","FEDERAL","NPDES Individual Permit","Non-Major","150100040801",,,"36.049614","-112.15036","Nitrogen",20455.7408252505,65.0558,,0,62.19446236559139784946236559139784946225,"DMR Data","DMR Data","",""
2020,"AZ0022152","110007398805","","","GRAND CANYON SOUTH RIM WWTP","GRAND CANYON","AZ","86023","COCONINO","04005","09","FEDERAL","NPDES Individual Permit","Non-Major","150100040801",,,"36.049614","-112.15036","Phosphorus",1147.4111558637,65.0558,,0,6.3334543010752688172043010752688172043,"DMR Data","DMR Data","",""
2020,"AZ0022250","110006656804","","","MOUNT LEMMON WWTP","MOUNT LEMMON","AZ","85619","PIMA","04019","09","POTW","NPDES Individual Permit","Non-Major","150503020305",,,"32.43905","-110.75933","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0022250","110006656804","","","MOUNT LEMMON WWTP","MOUNT LEMMON","AZ","85619","PIMA","04019","09","POTW","NPDES Individual Permit","Non-Major","150503020305",,,"32.43905","-110.75933","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0022357","110000510894","","","GOODYEAR, CITY OF - 157TH AVE WWTP","GOODYEAR","AZ","85338","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701010202",,,"33.3986","-112.3965","Nitrogen",15119.779852485,452.101,,0,5.2720913978494623655913978494623655914,"DMR Data","DMR Data","",""
2020,"AZ0022357","110000510894","","","GOODYEAR, CITY OF - 157TH AVE WWTP","GOODYEAR","AZ","85338","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701010202",,,"33.3986","-112.3965","Phosphorus",8277.027052266,452.101,,0,3.00938172043010752688172043010752688172,"DMR Data","DMR Data","",""
2020,"AZ0022381","110064180327","","","CHAPARRAL CITY WATER CO - SHEA WTP","FOUNTAIN HILLS","AZ","85268","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150602030709",,,"33.584796","-111.746552","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0022381","110064180327","","","CHAPARRAL CITY WATER CO - SHEA WTP","FOUNTAIN HILLS","AZ","85268","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150602030709",,,"33.584796","-111.746552","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0022756","110010062644","","","PETRO STOPPING CENTER","KINGMAN","AZ","86401","MOHAVE","04015","09","NON-POTW","NPDES Individual Permit","Non-Major","150302010503",,,"35.177192","-113.78643","Nitrogen",2642.9983787025,8.644,,0,196.452419354838709677419354838709677419,"DMR Data","DMR Data","",""
2020,"AZ0022756","110010062644","","","PETRO STOPPING CENTER","KINGMAN","AZ","86401","MOHAVE","04015","09","NON-POTW","NPDES Individual Permit","Non-Major","150302010503",,,"35.177192","-113.78643","Phosphorus",570.2603634,8.644,,0,84.77419354838709677419354838709677419355,"DMR Data","DMR Data","",""
2020,"AZ0022829","110010062430","7011","","SUNRISE HOTEL","MCNARY","AZ","85930","APACHE","04001","09","NON-POTW","NPDES Individual Permit","Non-Major","150601020102",,.035,"33.95841","-109.571494","Nitrogen",55.72071540325427540150317971086739780667,.7088,4.64339295027118961679193164257228315055,,10.4471422464372680063179023036570605225,"Modeled","DMR Data","",""
2020,"AZ0022829","110010062430","7011","","SUNRISE HOTEL","MCNARY","AZ","85930","APACHE","04001","09","NON-POTW","NPDES Individual Permit","Non-Major","150601020102",,.035,"33.95841","-109.571494","Phosphorus",18.099306792,.7088,.0430224846545454545454545454545454545455,16.1334074664,2.54636363636363636363636363636363636364,"DMR Data","DMR Data","",""
2020,"AZ0022837","110010062430","7011","","SUNRISE HOTEL","MCNARY","AZ","85930","APACHE","04001","09","NON-POTW","NPDES Individual Permit","Non-Major","150601020102",,.035,"33.95841","-109.571494","Nitrogen",36.72626465208676402949426470588235294117,.52,3.06052205434056366912452205882352941177,,10.4471422464372680063179023036570605225,"Modeled","DMR Data","",""
2020,"AZ0022837","110010062430","7011","","SUNRISE HOTEL","MCNARY","AZ","85930","APACHE","04001","09","NON-POTW","NPDES Individual Permit","Non-Major","150601020102",,.035,"33.95841","-109.571494","Phosphorus",6.621656895,.52,.02893254,6.274466415,1.65,"DMR Data","DMR Data","",""
2020,"AZ0022853","110006785210","","","SADDLEBROOKE UTILITY CO - SADDLEBROOKE WWTP","TUCSON","AZ","85739","PIMA","04019","09","NON-POTW","NPDES Individual Permit","Non-Major","150503010806",,,"32.516774","-110.875686","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0022853","110006785210","","","SADDLEBROOKE UTILITY CO - SADDLEBROOKE WWTP","TUCSON","AZ","85739","PIMA","04019","09","NON-POTW","NPDES Individual Permit","Non-Major","150503010806",,,"32.516774","-110.875686","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0023060","110011375136","","","KINGS RANCH - UNIT II WWTP","BLACK CANYON CITY","AZ","85324","YAVAPAI","04025","09","NON-POTW","NPDES Individual Permit","Non-Major","150701020504",,,"34.054645","-112.15812","Nitrogen",24.3432,1.10619,77.0868,0,17.16963003490847063075684164655507858683,"DMR Data","DMR Data","",""
2020,"AZ0023060","110011375136","","","KINGS RANCH - UNIT II WWTP","BLACK CANYON CITY","AZ","85324","YAVAPAI","04025","09","NON-POTW","NPDES Individual Permit","Non-Major","150701020504",,,"34.054645","-112.15812","Phosphorus",0,1.10619,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0023272","110006528908","","","CITY OF EL MIRAGE WASTEWATER TREATMENT PLANT","EL MIRAGE","AZ","85335-3702","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701020906",,,"33.578611","-112.319722","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0023272","110006528908","","","CITY OF EL MIRAGE WASTEWATER TREATMENT PLANT","EL MIRAGE","AZ","85335-3702","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701020906",,,"33.578611","-112.319722","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0023281","110022421789","","","AVONDALE WWTP","AVONDALE","AZ","85323-9626","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701020909",,,"33.40251","-112.34046","Nitrogen",228.5022459825,201.407,,0,11.80370967741935483870967741935483870968,"DMR Data","DMR Data","",""
2020,"AZ0023281","110022421789","","","AVONDALE WWTP","AVONDALE","AZ","85323-9626","MARICOPA","04013","09","POTW","NPDES Individual Permit","Major","150701020909",,,"33.40251","-112.34046","Phosphorus",77.111339445,201.407,,0,6.91370967741935483870967741935483870968,"DMR Data","DMR Data","",""
2020,"AZ0023485","110010062494","","","ARIZONA DEPARTMENT OF CORRECTIONS","FLORENCE","AZ","85132","PINAL COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150501000705",,,"33.0281","-111.34052","Nitrogen",0,0,,0,5.725,"DMR Data","DMR Data","",""
2020,"AZ0023485","110010062494","","","ARIZONA DEPARTMENT OF CORRECTIONS","FLORENCE","AZ","85132","PINAL COUNTY","","09","NON-POTW","NPDES Individual Permit","Non-Major","150501000705",,,"33.0281","-111.34052","Phosphorus",0,0,,0,47.5,"DMR Data","DMR Data","",""
2020,"AZ0023582","110006656797","","","CITY OF GOODYEAR - CORGETT WASH WRF","GOODYEAR","AZ","85338-1498","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150701020908",,,"33.447768","-112.358279","Nitrogen",128.7073408809825,1.44654545454545454545454545454545454545,,0,6.5922568625,"DMR Data","DMR Data","",""
2020,"AZ0023582","110006656797","","","CITY OF GOODYEAR - CORGETT WASH WRF","GOODYEAR","AZ","85338-1498","MARICOPA","04013","09","NON-POTW","NPDES Individual Permit","Non-Major","150701020908",,,"33.447768","-112.358279","Phosphorus",57.7356068835,1.44654545454545454545454545454545454545,,0,8.2355,"DMR Data","DMR Data","",""
2020,"AZ0023612","110008061462","","","USDOI- NPS -INDIAN GARDENS PUMP STATION","GRAND CANYON","AZ","86023","COCONINO","04005","09","FEDERAL","NPDES Individual Permit","Non-Major","150100020102",,,"36.074966","-112.129228","Nitrogen",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0023612","110008061462","","","USDOI- NPS -INDIAN GARDENS PUMP STATION","GRAND CANYON","AZ","86023","COCONINO","04005","09","FEDERAL","NPDES Individual Permit","Non-Major","150100020102",,,"36.074966","-112.129228","Phosphorus",0,0,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0023621","110008061462","","","USDOI- NPS -INDIAN GARDENS PUMP STATION","GRAND CANYON","AZ","86023","COCONINO","04005","09","FEDERAL","NPDES Individual Permit","Non-Major","150100020102",,,"36.074966","-112.129228","Nitrogen",0,220.03455,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0023621","110008061462","","","USDOI- NPS -INDIAN GARDENS PUMP STATION","GRAND CANYON","AZ","86023","COCONINO","04005","09","FEDERAL","NPDES Individual Permit","Non-Major","150100020102",,,"36.074966","-112.129228","Phosphorus",0,220.03455,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0023639","110064629442","","","RIO DE FLAG WWTP","FLAGSTAFF","AZ","86001","COCONINO","04005","09","POTW","NPDES Individual Permit","Major","150200150104",,,"35.188435","-111.63066","Nitrogen",8313.84994104,279.110181818181818181818181818181818181,,0,9.26155913978494623655913978494623655914,"DMR Data","DMR Data","",""
2020,"AZ0023639","110064629442","","","RIO DE FLAG WWTP","FLAGSTAFF","AZ","86001","COCONINO","04005","09","POTW","NPDES Individual Permit","Major","150200150104",,,"35.188435","-111.63066","Phosphorus",0,279.110181818181818181818181818181818181,,0,0,"DMR Data","DMR Data","",""
2020,"AZ0023655","110010062519","","","VIRGIN RIVER DOMESTIC","BEAVER DAM","AZ","86432","MOHAVE","04015","09","NON-POTW","NPDES Individual Permit","Non-Major","150100100208",,,"36.90055","-113.93083","Nitrogen",2323.3845040875,9.447,,0,154.830645161290322580645161290322580645,"DMR Data","DMR Data","",""
2020,"AZ0023655","110010062519","","","VIRGIN RIVER DOMESTIC","BEAVER DAM","AZ","86432","MOHAVE","04015","09","NON-POTW","NPDES Individual Permit","Non-Major","150100100208",,,"36.90055","-113.93083","Phosphorus",63.60596361,9.447,,0,8.47741935483870967741935483870967741935,"DMR Data","DMR Data","",""
2020,"AZ0023752","110010062528","","","QUARTZSITE, TOWN OF - WWTP","QUARTZSITE","AZ","85346","LA PAZ","04012","09","POTW","NPDES Individual Permit","Non-Major","150301060205",,,"33.7083","-114.2206","Nitrogen",3367.46055618,61.249,,0,33.20322580645161290322580645161290322581,"DMR Data","DMR Data","",""
